bbox,data,file_path,filename,orientation,polygon,quality,type
"(40, 40, 210, 210)",9517,qr_data/9517-v1.png,9517-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9517,qr_data/9517-v2.png,9517-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9517,qr_data/9517-v3.png,9517-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9517,qr_data/9517-v4.png,9517-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9524,qr_data/9524-v1.png,9524-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9524,qr_data/9524-v2.png,9524-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9524,qr_data/9524-v3.png,9524-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9524,qr_data/9524-v4.png,9524-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9529,qr_data/9529-v1.png,9529-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9529,qr_data/9529-v2.png,9529-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9529,qr_data/9529-v3.png,9529-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9529,qr_data/9529-v4.png,9529-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9533,qr_data/9533-v1.png,9533-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9533,qr_data/9533-v2.png,9533-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9533,qr_data/9533-v3.png,9533-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9533,qr_data/9533-v4.png,9533-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9535,qr_data/9535-v1.png,9535-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9535,qr_data/9535-v2.png,9535-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9535,qr_data/9535-v3.png,9535-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9535,qr_data/9535-v4.png,9535-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9544,qr_data/9544-v1.png,9544-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9544,qr_data/9544-v2.png,9544-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9544,qr_data/9544-v3.png,9544-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9544,qr_data/9544-v4.png,9544-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9547,qr_data/9547-v1.png,9547-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9547,qr_data/9547-v2.png,9547-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9547,qr_data/9547-v3.png,9547-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9547,qr_data/9547-v4.png,9547-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9548,qr_data/9548-v1.png,9548-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9548,qr_data/9548-v2.png,9548-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9548,qr_data/9548-v3.png,9548-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9548,qr_data/9548-v4.png,9548-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9552,qr_data/9552-v1.png,9552-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9552,qr_data/9552-v2.png,9552-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9552,qr_data/9552-v3.png,9552-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9552,qr_data/9552-v4.png,9552-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9553,qr_data/9553-v1.png,9553-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9553,qr_data/9553-v2.png,9553-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9553,qr_data/9553-v3.png,9553-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9553,qr_data/9553-v4.png,9553-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9556,qr_data/9556-v1.png,9556-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9556,qr_data/9556-v2.png,9556-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9556,qr_data/9556-v3.png,9556-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9556,qr_data/9556-v4.png,9556-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9558,qr_data/9558-v1.png,9558-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9558,qr_data/9558-v2.png,9558-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9558,qr_data/9558-v3.png,9558-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9558,qr_data/9558-v4.png,9558-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9559,qr_data/9559-v1.png,9559-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9559,qr_data/9559-v2.png,9559-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9559,qr_data/9559-v3.png,9559-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9559,qr_data/9559-v4.png,9559-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9560,qr_data/9560-v1.png,9560-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9560,qr_data/9560-v2.png,9560-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9560,qr_data/9560-v3.png,9560-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9560,qr_data/9560-v4.png,9560-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9564,qr_data/9564-v1.png,9564-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9564,qr_data/9564-v2.png,9564-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9564,qr_data/9564-v3.png,9564-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9564,qr_data/9564-v4.png,9564-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9567,qr_data/9567-v1.png,9567-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9567,qr_data/9567-v2.png,9567-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9567,qr_data/9567-v3.png,9567-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9567,qr_data/9567-v4.png,9567-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9573,qr_data/9573-v1.png,9573-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9573,qr_data/9573-v2.png,9573-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9573,qr_data/9573-v3.png,9573-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9573,qr_data/9573-v4.png,9573-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9575,qr_data/9575-v1.png,9575-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9575,qr_data/9575-v2.png,9575-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9575,qr_data/9575-v3.png,9575-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9575,qr_data/9575-v4.png,9575-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9581,qr_data/9581-v1.png,9581-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9581,qr_data/9581-v2.png,9581-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9581,qr_data/9581-v3.png,9581-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9581,qr_data/9581-v4.png,9581-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9583,qr_data/9583-v1.png,9583-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9583,qr_data/9583-v2.png,9583-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9583,qr_data/9583-v3.png,9583-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9583,qr_data/9583-v4.png,9583-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9586,qr_data/9586-v1.png,9586-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9586,qr_data/9586-v2.png,9586-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9586,qr_data/9586-v3.png,9586-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9586,qr_data/9586-v4.png,9586-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9587,qr_data/9587-v1.png,9587-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9587,qr_data/9587-v2.png,9587-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9587,qr_data/9587-v3.png,9587-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9587,qr_data/9587-v4.png,9587-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9589,qr_data/9589-v1.png,9589-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9589,qr_data/9589-v2.png,9589-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9589,qr_data/9589-v3.png,9589-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9589,qr_data/9589-v4.png,9589-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9594,qr_data/9594-v1.png,9594-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9594,qr_data/9594-v2.png,9594-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9594,qr_data/9594-v3.png,9594-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9594,qr_data/9594-v4.png,9594-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9596,qr_data/9596-v1.png,9596-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9596,qr_data/9596-v2.png,9596-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9596,qr_data/9596-v3.png,9596-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9596,qr_data/9596-v4.png,9596-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9602,qr_data/9602-v1.png,9602-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9602,qr_data/9602-v2.png,9602-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9602,qr_data/9602-v3.png,9602-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9602,qr_data/9602-v4.png,9602-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9604,qr_data/9604-v1.png,9604-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9604,qr_data/9604-v2.png,9604-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9604,qr_data/9604-v3.png,9604-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9604,qr_data/9604-v4.png,9604-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9605,qr_data/9605-v1.png,9605-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9605,qr_data/9605-v2.png,9605-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9605,qr_data/9605-v3.png,9605-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9605,qr_data/9605-v4.png,9605-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9618,qr_data/9618-v1.png,9618-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9618,qr_data/9618-v2.png,9618-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9618,qr_data/9618-v3.png,9618-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9618,qr_data/9618-v4.png,9618-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9621,qr_data/9621-v1.png,9621-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9621,qr_data/9621-v2.png,9621-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9621,qr_data/9621-v3.png,9621-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9621,qr_data/9621-v4.png,9621-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9623,qr_data/9623-v1.png,9623-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9623,qr_data/9623-v2.png,9623-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9623,qr_data/9623-v3.png,9623-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9623,qr_data/9623-v4.png,9623-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9625,qr_data/9625-v1.png,9625-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9625,qr_data/9625-v2.png,9625-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9625,qr_data/9625-v3.png,9625-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9625,qr_data/9625-v4.png,9625-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9639,qr_data/9639-v1.png,9639-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9639,qr_data/9639-v2.png,9639-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9639,qr_data/9639-v3.png,9639-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9639,qr_data/9639-v4.png,9639-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9640,qr_data/9640-v1.png,9640-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9640,qr_data/9640-v2.png,9640-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9640,qr_data/9640-v3.png,9640-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9640,qr_data/9640-v4.png,9640-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9650,qr_data/9650-v1.png,9650-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9650,qr_data/9650-v2.png,9650-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9650,qr_data/9650-v3.png,9650-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9650,qr_data/9650-v4.png,9650-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9657,qr_data/9657-v1.png,9657-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9657,qr_data/9657-v2.png,9657-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9657,qr_data/9657-v3.png,9657-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9657,qr_data/9657-v4.png,9657-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9665,qr_data/9665-v1.png,9665-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9665,qr_data/9665-v2.png,9665-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9665,qr_data/9665-v3.png,9665-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9665,qr_data/9665-v4.png,9665-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9667,qr_data/9667-v1.png,9667-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9667,qr_data/9667-v2.png,9667-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9667,qr_data/9667-v3.png,9667-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9667,qr_data/9667-v4.png,9667-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9678,qr_data/9678-v1.png,9678-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9678,qr_data/9678-v2.png,9678-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9678,qr_data/9678-v3.png,9678-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9678,qr_data/9678-v4.png,9678-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9681,qr_data/9681-v1.png,9681-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9681,qr_data/9681-v2.png,9681-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9681,qr_data/9681-v3.png,9681-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9681,qr_data/9681-v4.png,9681-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9690,qr_data/9690-v1.png,9690-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9690,qr_data/9690-v2.png,9690-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9690,qr_data/9690-v3.png,9690-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9690,qr_data/9690-v4.png,9690-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9691,qr_data/9691-v1.png,9691-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9691,qr_data/9691-v2.png,9691-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9691,qr_data/9691-v3.png,9691-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9691,qr_data/9691-v4.png,9691-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9696,qr_data/9696-v1.png,9696-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9696,qr_data/9696-v2.png,9696-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9696,qr_data/9696-v3.png,9696-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9696,qr_data/9696-v4.png,9696-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9701,qr_data/9701-v1.png,9701-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9701,qr_data/9701-v2.png,9701-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9701,qr_data/9701-v3.png,9701-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9701,qr_data/9701-v4.png,9701-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9709,qr_data/9709-v1.png,9709-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9709,qr_data/9709-v2.png,9709-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9709,qr_data/9709-v3.png,9709-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9709,qr_data/9709-v4.png,9709-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9718,qr_data/9718-v1.png,9718-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9718,qr_data/9718-v2.png,9718-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9718,qr_data/9718-v3.png,9718-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9718,qr_data/9718-v4.png,9718-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
"(40, 40, 210, 210)",9721,qr_data/9721-v1.png,9721-v1.png,UP,"[(40, 40), (40, 250), (250, 250), (250, 40)]",1,qr
"(42, 42, 247, 247)",9721,qr_data/9721-v2.png,9721-v2.png,UP,"[(42, 42), (42, 287), (289, 289), (287, 42)]",1,qr
"(39, 39, 292, 292)",9721,qr_data/9721-v3.png,9721-v3.png,UP,"[(39, 39), (39, 330), (331, 331), (330, 39)]",1,qr
"(40, 40, 330, 330)",9721,qr_data/9721-v4.png,9721-v4.png,UP,"[(40, 40), (40, 369), (370, 370), (369, 40)]",1,qr
